trip_id,route_id,service_date,stop_id,stop_sequence,scheduled_time_iso,scheduled_time_epoch
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T09:49:00Z,1764064140
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T09:50:00Z,1764064200
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T09:50:00Z,1764064200
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T09:52:00Z,1764064320
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T09:56:00Z,1764064560
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T09:58:00Z,1764064680
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:00:00Z,1764064800
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:04:00Z,1764065040
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:07:00Z,1764065220
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:10:00Z,1764065400
trip_piccadilly_0943,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:14:00Z,1764065640
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T09:49:00Z,1764064140
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T09:50:00Z,1764064200
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T09:52:00Z,1764064320
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T09:53:00Z,1764064380
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T09:53:00Z,1764064380
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T09:55:00Z,1764064500
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T09:59:00Z,1764064740
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:01:00Z,1764064860
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:03:00Z,1764064980
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:07:00Z,1764065220
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:10:00Z,1764065400
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:13:00Z,1764065580
trip_piccadilly_0946,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:17:00Z,1764065820
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T09:52:00Z,1764064320
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T09:53:00Z,1764064380
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T09:55:00Z,1764064500
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T09:56:00Z,1764064560
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T09:56:00Z,1764064560
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T09:58:00Z,1764064680
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:02:00Z,1764064920
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:04:00Z,1764065040
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:06:00Z,1764065160
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:10:00Z,1764065400
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:13:00Z,1764065580
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:16:00Z,1764065760
trip_piccadilly_0949,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:20:00Z,1764066000
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T09:54:00Z,1764064440
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T09:55:00Z,1764064500
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T09:57:00Z,1764064620
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T09:58:00Z,1764064680
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T09:58:00Z,1764064680
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:00:00Z,1764064800
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:04:00Z,1764065040
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:06:00Z,1764065160
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:08:00Z,1764065280
trip_piccadilly_0951,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:11:00Z,1764065460
trip_piccadilly_0957,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:21:00Z,1764066060
trip_piccadilly_0957,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:24:00Z,1764066240
trip_piccadilly_0957,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:28:00Z,1764066480
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:02:00Z,1764064920
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:03:00Z,1764064980
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:05:00Z,1764065100
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:06:00Z,1764065160
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:06:00Z,1764065160
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:08:00Z,1764065280
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:11:00Z,1764065460
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:13:00Z,1764065580
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:16:00Z,1764065760
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:20:00Z,1764066000
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:23:00Z,1764066180
trip_piccadilly_0959,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:27:00Z,1764066420
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:05:00Z,1764065100
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:06:00Z,1764065160
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:08:00Z,1764065280
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:09:00Z,1764065340
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:09:00Z,1764065340
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:11:00Z,1764065460
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:15:00Z,1764065700
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:17:00Z,1764065820
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:19:00Z,1764065940
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:23:00Z,1764066180
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:26:00Z,1764066360
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:29:00Z,1764066540
trip_piccadilly_1002,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:33:00Z,1764066780
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:12:00Z,1764065520
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:13:00Z,1764065580
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:15:00Z,1764065700
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:16:00Z,1764065760
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:16:00Z,1764065760
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:18:00Z,1764065880
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:22:00Z,1764066120
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:24:00Z,1764066240
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:26:00Z,1764066360
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:30:00Z,1764066600
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:33:00Z,1764066780
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:36:00Z,1764066960
trip_piccadilly_1009,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:40:00Z,1764067200
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:15:00Z,1764065700
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:16:00Z,1764065760
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:18:00Z,1764065880
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:19:00Z,1764065940
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:19:00Z,1764065940
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:21:00Z,1764066060
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:25:00Z,1764066300
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:27:00Z,1764066420
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:29:00Z,1764066540
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:33:00Z,1764066780
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:36:00Z,1764066960
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:39:00Z,1764067140
trip_piccadilly_1012,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:43:00Z,1764067380
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:18:00Z,1764065880
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:19:00Z,1764065940
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:21:00Z,1764066060
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:22:00Z,1764066120
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:22:00Z,1764066120
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:24:00Z,1764066240
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:28:00Z,1764066480
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:30:00Z,1764066600
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:32:00Z,1764066720
trip_piccadilly_1015,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:35:00Z,1764066900
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:21:00Z,1764066060
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:22:00Z,1764066120
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:24:00Z,1764066240
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:25:00Z,1764066300
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:25:00Z,1764066300
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:27:00Z,1764066420
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:31:00Z,1764066660
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:33:00Z,1764066780
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:35:00Z,1764066900
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:39:00Z,1764067140
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:42:00Z,1764067320
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:45:00Z,1764067500
trip_piccadilly_1018,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:49:00Z,1764067740
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:24:00Z,1764066240
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:25:00Z,1764066300
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:27:00Z,1764066420
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:28:00Z,1764066480
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:28:00Z,1764066480
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:30:00Z,1764066600
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:34:00Z,1764066840
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:36:00Z,1764066960
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:38:00Z,1764067080
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:42:00Z,1764067320
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:45:00Z,1764067500
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:48:00Z,1764067680
trip_piccadilly_1021,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:52:00Z,1764067920
trip_piccadilly_1024,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:48:00Z,1764067680
trip_piccadilly_1024,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:51:00Z,1764067860
trip_piccadilly_1024,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T10:55:00Z,1764068100
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:33:00Z,1764066780
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:34:00Z,1764066840
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:36:00Z,1764066960
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:37:00Z,1764067020
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:37:00Z,1764067020
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:39:00Z,1764067140
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:43:00Z,1764067380
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:45:00Z,1764067500
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:47:00Z,1764067620
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:51:00Z,1764067860
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:54:00Z,1764068040
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T10:57:00Z,1764068220
trip_piccadilly_1030,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:01:00Z,1764068460
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:36:00Z,1764066960
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:37:00Z,1764067020
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:39:00Z,1764067140
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:40:00Z,1764067200
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:40:00Z,1764067200
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:42:00Z,1764067320
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:46:00Z,1764067560
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:48:00Z,1764067680
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:50:00Z,1764067800
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:54:00Z,1764068040
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T10:57:00Z,1764068220
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:00:00Z,1764068400
trip_piccadilly_1033,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:04:00Z,1764068640
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:39:00Z,1764067140
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:40:00Z,1764067200
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:42:00Z,1764067320
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:43:00Z,1764067380
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:43:00Z,1764067380
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:45:00Z,1764067500
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:49:00Z,1764067740
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:51:00Z,1764067860
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:53:00Z,1764067980
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:57:00Z,1764068220
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T11:00:00Z,1764068400
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:03:00Z,1764068580
trip_piccadilly_1036,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:07:00Z,1764068820
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:42:00Z,1764067320
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:43:00Z,1764067380
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:45:00Z,1764067500
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:46:00Z,1764067560
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:46:00Z,1764067560
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:48:00Z,1764067680
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:52:00Z,1764067920
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:54:00Z,1764068040
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:56:00Z,1764068160
trip_piccadilly_1039,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T10:59:00Z,1764068340
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:45:00Z,1764067500
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:46:00Z,1764067560
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:48:00Z,1764067680
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:49:00Z,1764067740
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:49:00Z,1764067740
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:51:00Z,1764067860
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:55:00Z,1764068100
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T10:57:00Z,1764068220
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T10:59:00Z,1764068340
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T11:03:00Z,1764068580
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T11:06:00Z,1764068760
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:09:00Z,1764068940
trip_piccadilly_1042,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:13:00Z,1764069180
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:48:00Z,1764067680
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:49:00Z,1764067740
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:51:00Z,1764067860
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:52:00Z,1764067920
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:52:00Z,1764067920
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:54:00Z,1764068040
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T10:58:00Z,1764068280
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T11:00:00Z,1764068400
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T11:02:00Z,1764068520
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T11:06:00Z,1764068760
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T11:09:00Z,1764068940
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:12:00Z,1764069120
trip_piccadilly_1045,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:16:00Z,1764069360
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T10:51:00Z,1764067860
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T10:52:00Z,1764067920
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T10:54:00Z,1764068040
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T10:55:00Z,1764068100
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T10:55:00Z,1764068100
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T10:57:00Z,1764068220
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T11:01:00Z,1764068460
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T11:03:00Z,1764068580
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T11:05:00Z,1764068700
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T11:09:00Z,1764068940
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T11:12:00Z,1764069120
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:15:00Z,1764069300
trip_piccadilly_1048,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:19:00Z,1764069540
trip_piccadilly_1057,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T11:21:00Z,1764069660
trip_piccadilly_1057,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:24:00Z,1764069840
trip_piccadilly_1057,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:28:00Z,1764070080
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T11:03:00Z,1764068580
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T11:04:00Z,1764068640
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T11:06:00Z,1764068760
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T11:07:00Z,1764068820
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T11:07:00Z,1764068820
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T11:09:00Z,1764068940
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T11:13:00Z,1764069180
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T11:15:00Z,1764069300
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T11:17:00Z,1764069420
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T11:21:00Z,1764069660
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T11:24:00Z,1764069840
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T11:27:00Z,1764070020
trip_piccadilly_1100,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T11:31:00Z,1764070260
trip_piccadilly_1103,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T11:06:00Z,1764068760
